scientificName,gbif_name,iucn_assessment_year,iucn_redlist_category,AOO.range,AOO_assessment,AOO_assessment_cat,EOO.range,EOO_assessment,EOO_assessment_cat,NOP,GBIF_points_in_NA,MER,AOOkm2,AOOcat,EOOkm2,EOOcat,EOOkm2_manual,EOO_manual_cat,EOOkm2_clipped,EOO_clipped_cat,NOP_old,MER_old,AOOkm2_old,AOOcat_old,EOOkm2_old,EOOcat_old,EOOkm2_manual_old,EOO_manual_old_cat,EOOkm2_clipped_old,EOO_clipped_old_cat,NOP_recent,MER_recent,AOOkm2_recent,AOOcat_recent,EOOkm2_recent,EOOcat_recent,EOOkm2_manual_recent,EOO_manual_recent_cat,EOOkm2_clipped_recent,EOO_clipped_recent_cat,overClassified,underClassified,correctlyClassified,5,8,"NA",11,7,2,1,9,4,6,3,10,12,Tree,Shrub,Succulent,Graminoid,Forb or Herb,Annual,Geophyte,Moss/Hydrophyte,Vines/Epiphyte/Lithophyte,Fern,EOOcat_long
Lathyrus sylvestris,Lathyrus sylvestris,2018,Least Concern,15248,15248,LC,8538989,8538989,LC,27390,Yes,46707950.9632827,53040,LC,29157433.6096533,LC,29493903.924325198,LC,16065370.355255822,LC,18523,26020863.4059201,40132,LC,16658848.8380217,LC,16840543.397642642,LC,7032955.9609318245,LC,8867,46707950.9632827,19056,LC,29157433.6096533,LC,29493903.924325198,LC,16065370.355255822,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lathyrus tingitanus,Lathyrus tingitanus,2018,Least Concern,408,408,EN,1434298,1434298,LC,1229,Yes,380380532.538453,1736,VU,256495500.790338,LC,113766182.34136216,LC,46160234.44663253,LC,870,204098496.01182,1172,VU,51541325.5302829,LC,59362509.84834041,LC,27283589.5252781,LC,359,361938093.952039,1192,VU,245044915.891311,LC,105922721.60280403,LC,42510934.92132417,LC,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Leersia hexandra,Leersia hexandra,2018,Least Concern,NA,NA,NA,NA,NA,NA,1661,Yes,193978370.851716,3304,LC,135752027.297761,LC,135245284.04861897,LC,51635175.15097328,LC,1360,172743705.900431,2716,NT,96858472.9782781,LC,97893497.28528336,LC,41720389.498641804,LC,301,193978370.851716,596,VU,130853633.072512,LC,130084031.35323603,LC,48342938.33925079,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Leersia oryzoides,Leersia oryzoides,2015,Least Concern,NA,NA,NA,NA,NA,NA,13232,Yes,287196614.200932,16968,LC,137409496.654369,LC,131291292.64253874,LC,67447699.62389258,LC,6210,188274211.896527,10524,LC,50868807.5560009,LC,45640180.565899715,LC,22645625.938928735,LC,7022,284059514.081631,9768,LC,136020476.70223,LC,129340135.61919022,LC,66693677.40377077,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Leersia virginica,Leersia virginica,2015,Least Concern,NA,NA,NA,NA,NA,NA,52,Yes,12885236.2944753,92,EN,3650785.92275807,LC,3301758.1937521324,LC,932731.9174597339,LC,2,0,4,CR,0,CR,0,CR,0,CR,50,867122.591910868,92,EN,458575.279743266,LC,452810.4383379561,LC,452810.4383379561,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Lemna aequinoctialis,Lemna aequinoctialis,2018,Least Concern,NA,NA,NA,NA,NA,NA,425,Yes,268651202.098737,992,VU,164302542.526973,LC,155061764.43526024,LC,64999307.29225764,LC,370,140920196.353846,776,VU,99380339.2341259,LC,95866313.75319728,LC,49959251.698334895,LC,55,268651202.098737,216,EN,162451743.189064,LC,153446471.33025238,LC,63688361.824018806,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Least Concern
Lemna gibba,Lemna gibba,2016,Least Concern,NA,NA,NA,NA,NA,NA,47819,Yes,161576519.982739,24868,LC,89365451.113263,LC,85844699.4348514,LC,36805033.04608531,LC,41079,64265583.6451743,19168,LC,24226485.0250887,LC,25001281.54913137,LC,10265335.45779113,LC,6740,160907653.298204,9460,LC,86768043.0231976,LC,82701229.7281609,LC,34704579.81127775,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Lemna minor,Lemna minor,2018,Least Concern,NA,NA,NA,NA,NA,NA,36165,Yes,364556410.806126,58704,LC,298267873.677896,LC,267590275.54762167,LC,119584312.61094941,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36165,364556410.806126,58704,LC,298267873.677896,LC,267590275.54762167,LC,119584312.61094941,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Least Concern
Lemna minuta,Lemna minuta,2015,Least Concern,NA,NA,NA,NA,NA,NA,14466,Yes,136367148.976599,22072,LC,62287953.7821491,LC,55491848.2859579,LC,19655349.848715577,LC,4443,60156494.1165599,7612,LC,10005793.599688,LC,9289524.533645991,LC,2877918.3811229966,LC,10023,37073586.1720095,17084,LC,13713825.4911272,LC,14683144.329889376,LC,5781111.553352968,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Least Concern
Lemna perpusilla,Lemna perpusilla,2010,Least Concern,NA,NA,NA,NA,NA,NA,25,No,45841571.2182026,96,EN,1993514.995649,LC,2444129.3931898423,LC,2024823.121845801,LC,2,489.328969092687,8,CR,0,CR,0,CR,0,CR,23,90098.2844978526,88,EN,53786.2886259887,LC,53633.51364934191,LC,48612.28835799851,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Least Concern
Lemna trisulca,Lemna trisulca,2016,Least Concern,NA,NA,NA,NA,NA,NA,42171,Yes,314939622.160981,51068,LC,165359394.615233,LC,154842946.58044833,LC,82309913.17110707,LC,19329,183958648.199486,27224,LC,88883529.2742057,LC,82068813.64398023,LC,49211780.45208102,LC,22842,306992962.573387,32588,LC,154109695.230147,LC,134073610.9520829,LC,69001620.00782298,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Least Concern
Lemna turionifera,Lemna turionifera,2013,Least Concern,NA,NA,NA,NA,NA,NA,1524,Yes,32334882.9436915,1960,VU,17862729.6875843,LC,17818212.821359284,LC,11929854.44017726,LC,202,2397505.48818954,472,EN,1201350.67857696,LC,1188040.6266889968,LC,844122.8161558118,LC,1322,32334882.9436915,1544,VU,17190455.8361795,LC,17203747.94187846,LC,11612310.584571606,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Least Concern
Lepidospartum squamatum,Lepidospartum squamatum,2018,Least Concern,2484.00,2484,NT,1371966.23,1371966.23,LC,358,Yes,1648578.05277999,424,EN,767911.553238616,LC,768336.5432049502,LC,667437.4442562168,LC,2,912.992789585181,8,CR,0,CR,0,CR,0,CR,356,1648578.05277999,408,EN,612555.03707788,LC,626550.3623635164,LC,533786.0245288919,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Leptecophylla tameiameiae,Leptecophylla tameiameiae,2018,Least Concern,320.00,320,EN,16410497.91,16410497.91,LC,141,Yes,176402.063738478,504,VU,53852.4553938049,LC,53079.5400901807,LC,14259.375608409864,VU,3,13456.5527439794,12,EN,388.817943902206,EN,356.08765658183256,EN,268.41942722085344,EN,138,176402.063738478,488,EN,53852.4553938049,LC,53079.5400901807,LC,14259.375608409864,VU,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Leptochloa panicea,Leptochloa panicea,2010,Least Concern,NA,NA,NA,NA,NA,NA,24,No,159054231.506016,92,EN,50838461.243559,LC,54208273.96583682,LC,29559097.552595664,LC,11,90462238.2457288,40,EN,10362597.9373781,LC,11284516.695384916,LC,5190866.299887061,LC,13,131494116.71432,52,EN,4905893.09210467,LC,4948030.454692521,LC,2737586.1648321524,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Least Concern
Lespedeza cuneata,Lespedeza cuneata,2010,Least Concern,NA,NA,NA,NA,NA,NA,889,Yes,144451176.931675,2732,NT,75001982.2788194,LC,106572328.02827404,LC,50690851.476749465,LC,296,23545536.111525,968,VU,4383679.59083965,LC,7606249.9899114,LC,4356310.930255449,LC,593,144451176.931675,1828,VU,74980131.3321676,LC,106555664.45923573,LC,50674319.872166455,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lespedeza hirta,Lespedeza hirta,2010,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,759865.443726174,16,EN,341121.626024764,LC,362698.6631432064,LC,362698.6631432064,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,759865.443726174,16,EN,341121.626024764,LC,362698.6631432064,LC,362698.6631432064,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Leucaena pulverulenta,Leucaena pulverulenta,2018,Least Concern,NA,NA,NA,258770,258770,LC,9,Yes,941062.447686827,32,EN,268600.660203495,LC,336519.6596254334,LC,92779.95339959938,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,941062.447686827,32,EN,268600.660203495,LC,336519.6596254334,LC,92779.95339959938,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Leucaena retusa,Leucaena retusa,2018,Least Concern,NA,NA,NA,290000,290000,LC,22,Yes,242622.066958013,72,EN,133502.138752129,LC,134486.92669492724,LC,134486.92669492724,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,242622.066958013,72,EN,133502.138752129,LC,134486.92669492724,LC,134486.92669492724,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Leucojum aestivum,Leucojum aestivum,2013,Least Concern,2000,2000,NT,20000,20000,NT,4410,Yes,324513218.39244,3736,LC,153877457.977438,LC,143287647.07312343,LC,50217754.84071485,LC,1894,267781861.378208,2236,NT,88104690.4167521,LC,88865124.89046156,LC,34861294.95448765,LC,2516,324513218.39244,2104,NT,152998033.38162,LC,142408958.07673505,LC,50013382.214024514,LC,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Least Concern
Licaria triandra,Licaria triandra,2018,Least Concern,4920.00,4920,LC,13428277.98,13428277.98,LC,25,Yes,9915709.05803177,36,EN,1525390.59752236,LC,1725380.3999074793,LC,1108180.9678967395,LC,17,306111.571430228,12,EN,6087.24952275366,VU,6209.654568865906,VU,6209.654568865906,VU,8,9915709.05803177,24,EN,1439649.28621716,LC,1587638.8271330243,LC,1051295.5184473593,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Ligustrum lucidum,Ligustrum lucidum,2018,Least Concern,908.00,908,VU,2520681.91,2520681.91,LC,4119,Yes,332955197.752451,7112,LC,274917377.399964,LC,221055999.89926088,LC,89518792.3575116,LC,1296,291225563.154607,2876,NT,161008470.18739,LC,116833121.73686014,LC,53245223.04441045,LC,2823,332955197.752451,5352,LC,270844352.937168,LC,221055999.89926088,LC,89518792.3575116,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Limosella aquatica,Limosella aquatica,2013,Least Concern,NA,NA,NA,NA,NA,NA,7409,Yes,125298393.277285,13176,LC,68634696.4152668,LC,65374197.79536234,LC,35744014.00752231,LC,4965,22494908.6537861,10128,LC,12485185.9608922,LC,12907604.129665395,LC,9266430.03003963,LC,2444,125298393.277285,4300,LC,64721362.5090801,LC,55947489.9775434,LC,29733779.776687354,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Least Concern
Lindera benzoin,Lindera benzoin,2018,Least Concern,2032.00,2032,NT,2020077.84,2020077.84,LC,944,Yes,74361945.2627878,2696,NT,25027121.5827898,LC,35839454.75288674,LC,17667266.8456118,LC,28,1882972.27354363,80,EN,1023889.23148998,LC,1025056.8831206381,LC,1023626.7262353527,LC,916,74361945.2627878,2628,NT,25027121.5827898,LC,35839454.75288674,LC,17667266.8456118,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Lindernia dubia,Lindernia dubia,2015,Least Concern,NA,NA,NA,NA,NA,NA,4676,Yes,71209540.472718,3680,LC,49638899.6609806,LC,50244857.53309428,LC,30237832.663194966,LC,2284,12392184.7351518,2140,NT,6642271.95131309,LC,6775894.018697317,LC,2001696.5631327275,LC,2392,69140049.4829923,2344,NT,48440971.5491697,LC,48936216.58482679,LC,29190891.64115588,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Liquidambar styraciflua,Liquidambar styraciflua,2018,Least Concern,NA,NA,NA,5000000,5000000,LC,17388,Yes,298551210.177888,8472,LC,208436690.668469,LC,163413382.5513085,LC,62648333.661874056,LC,14623,217114757.523316,1316,VU,56321158.418686,LC,105023182.5943928,LC,38121270.08359264,LC,2765,298551210.177888,7420,LC,208436690.668469,LC,163412261.97023377,LC,62647729.346501544,LC,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Liriodendron tulipifera,Liriodendron tulipifera,2014,Least Concern,NA,NA,NA,NA,NA,NA,1674,Yes,272954294.361492,2820,NT,135755893.324081,LC,153482948.64676946,LC,66946195.78804248,LC,491,19417574.5502474,876,VU,9266498.43787656,LC,9461251.891815672,LC,2442618.897352127,LC,1183,272954294.361492,2288,NT,135755893.324081,LC,153482948.64676946,LC,66946195.78804248,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Littorella uniflora,Littorella uniflora,2015,Least Concern,NA,NA,NA,NA,NA,NA,744,Yes,12583091.6932575,504,VU,6574948.92763212,LC,6998957.922244035,LC,2193339.909580688,LC,45,465307.915721599,112,EN,165035.372695351,LC,169449.24850809242,LC,80008.97184567149,LC,699,12583091.6932575,472,EN,6574948.92763213,LC,6998957.922244035,LC,2193339.909580688,LC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lobelia cardinalis,Lobelia cardinalis,2015,Least Concern,NA,NA,NA,NA,NA,NA,429,Yes,57884365.4122926,1512,VU,28389682.6989562,LC,27594142.822773017,LC,9341889.911515199,LC,37,6647275.79452494,144,EN,3588821.23717665,LC,3661771.5302356016,LC,3482889.7792281667,LC,392,57884365.4122926,1388,VU,28389682.6989562,LC,27594142.822773017,LC,9341889.911515199,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lobelia dortmanna,Lobelia dortmanna,2015,Least Concern,NA,NA,NA,NA,NA,NA,18908,Yes,28524968.3607807,34808,LC,17483930.9685547,LC,18073847.05222604,LC,7832298.1005685385,LC,15327,20689842.3142854,29752,LC,9744536.06314476,LC,10478448.91416251,LC,2882243.4297306426,LC,3581,28161379.8441282,8072,LC,17249186.9851143,LC,17851492.94251605,LC,7758467.999949899,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lobelia kalmii,Lobelia kalmii,2015,Least Concern,NA,NA,NA,NA,NA,NA,101,Yes,22646368.2011163,320,EN,12560649.3328327,LC,11894488.19446097,LC,6512451.006263718,LC,23,17165104.1934968,76,EN,6751558.57405987,LC,6532066.307196811,LC,3241500.859078273,LC,78,22646163.0366553,248,EN,11603721.1325099,LC,10486739.997306693,LC,5601143.471647931,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lobelia siphilitica,Lobelia siphilitica,2015,Least Concern,NA,NA,NA,NA,NA,NA,256,Yes,27482029.4037027,828,VU,11618095.9969055,LC,12056009.417190058,LC,4048486.302928471,LC,10,13552246.2377204,36,EN,4541407.68756587,LC,4395557.9037163565,LC,1073579.995370035,LC,246,27482029.4037027,784,VU,10655126.8901262,LC,11002766.828812126,LC,3762069.397727105,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lobelia spicata,Lobelia spicata,2015,Least Concern,NA,NA,NA,NA,NA,NA,60,Yes,5263635.22610399,216,EN,2892931.4969723,LC,2722542.76728127,LC,2721959.244898547,LC,6,1312577.26228494,20,EN,175402.916632019,LC,173259.010901968,LC,173259.010901968,LC,54,5263635.22610399,200,EN,2891371.98314796,LC,2721028.200561105,LC,2720444.6781783835,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lomatogonium rotatum,Lomatogonium rotatum,2015,Least Concern,NA,NA,NA,NA,NA,NA,158,Yes,33338134.8136378,576,VU,27900892.6427051,LC,27505852.107230984,LC,17554966.452959023,LC,135,24110334.809519,480,EN,17149343.1858838,LC,16880234.723422322,LC,10526099.23801543,LC,23,53950585.2197586,84,EN,31227210.7293609,LC,26342495.29020603,LC,16671550.377722392,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lonicera caerulea,Lonicera caerulea,2015,Least Concern,NA,NA,NA,NA,NA,NA,6960,No,41892310.9342528,6680,LC,30570111.2212255,LC,30680524.917109,LC,26605068.994012583,LC,4665,34726245.02226,4092,LC,24578386.5655811,LC,24582093.09451679,LC,21695387.815324157,LC,2295,41879793.1175514,3476,LC,30567662.8353795,LC,30677066.44116481,LC,26602407.716234382,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Lonicera oblongifolia,Lonicera oblongifolia,2015,Least Concern,NA,NA,NA,NA,NA,NA,5,Yes,739472.29832781,20,EN,225168.793826324,LC,224316.3722045445,LC,224316.3722045445,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,739472.29832781,20,EN,225168.793826324,LC,224316.3722045445,LC,224316.3722045445,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Lophophora williamsii,Lophophora williamsii,2009,Vulnerable,NA,NA,NA,NA,NA,NA,18,Yes,357262.252577386,72,EN,134951.531829411,LC,128621.3711118931,LC,128621.3711118931,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,357262.252577386,72,EN,134951.531829411,LC,128621.3711118931,LC,128621.3711118931,LC,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Least Concern
Ludwigia alternifolia,Ludwigia alternifolia,2015,Least Concern,NA,NA,NA,NA,NA,NA,42,Yes,2814255.14882395,148,EN,1717358.5139377,LC,1723121.7549330066,LC,1712800.2047351976,LC,3,513821.622471753,12,EN,236931.401695146,LC,233488.00383641664,LC,233488.00383641664,LC,39,2814255.14882395,136,EN,1525254.11601552,LC,1526354.3069601522,LC,1519132.5440589048,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Ludwigia leptocarpa,Ludwigia leptocarpa,2018,Least Concern,NA,NA,NA,NA,NA,NA,134,Yes,88318899.3934722,384,EN,56508798.3579689,LC,56251107.31028821,LC,19776657.100571677,LC,69,69914500.6781571,196,EN,44605731.122864,LC,43065878.98920645,LC,14289038.163977794,LC,65,42999624.9602557,192,EN,22205960.9038843,LC,23071722.923575874,LC,5458107.99257485,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Least Concern
Ludwigia octovalvis,Ludwigia octovalvis,2018,Least Concern,NA,NA,NA,NA,NA,NA,1778,Yes,256259501.724685,4688,LC,213674158.721812,LC,181908628.49190727,LC,64746449.10928458,LC,891,267950744.248725,2796,NT,194278440.609459,LC,145535641.42432857,LC,58171816.27921964,LC,887,271991616.418095,1940,VU,222772663.752184,LC,180157831.40550235,LC,63568766.750372976,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Least Concern
Ludwigia palustris,Ludwigia palustris,2012,Least Concern,NA,NA,NA,NA,NA,NA,5180,Yes,288013893.725931,6876,LC,115867997.561626,LC,117603492.4557134,LC,42086335.50520201,LC,1823,254228330.612077,3424,LC,63402438.1872186,LC,59419691.805474214,LC,25297999.577855602,LC,3357,288013893.725931,4380,LC,114737223.349299,LC,117191114.48563465,LC,41896261.54966172,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Least Concern
Ludwigia polycarpa,Ludwigia polycarpa,2015,Least Concern,NA,NA,NA,NA,NA,NA,5,Yes,85241.2115455272,20,EN,21309.1942336451,NT,21208.396547789802,NT,21208.396547789802,NT,1,0,4,CR,0,CR,0,CR,0,CR,4,85241.2115455272,16,EN,19164.5889171599,VU,18994.377382963896,VU,18994.377382963896,VU,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Near Threatened
Lupinus argenteus,Lupinus argenteus,2010,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,977255.175318921,16,EN,482245.604307506,LC,496802.0942734112,LC,496802.0942734112,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,977255.175318921,16,EN,482245.604307506,LC,496802.0942734112,LC,496802.0942734112,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lupinus breweri,Lupinus breweri,2010,Least Concern,NA,NA,NA,NA,NA,NA,3,Yes,7165.40108356586,12,EN,1008.38622634061,EN,1018.8885852914536,EN,1018.8885852914536,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7165.40108356586,12,EN,1008.38622634061,EN,1018.8885852914536,EN,1018.8885852914536,EN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Endangered
Lupinus diffusus,Lupinus diffusus,2010,Least Concern,NA,NA,NA,NA,NA,NA,3,Yes,181087.81177462701,12,EN,26850.6208970465,NT,28341.15936297225,NT,4456.161763332282,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,181087.81177462701,12,EN,26850.6208970465,NT,28341.15936297225,NT,4456.161763332282,EN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Near Threatened
Lupinus nootkatensis,Lupinus nootkatensis,2010,Least Concern,NA,NA,NA,NA,NA,NA,535,Yes,42269091.8548661,1376,VU,26968039.5628848,LC,28802094.319963254,LC,17614614.363147907,LC,371,20067199.938247,972,VU,10552752.0217055,LC,10615702.821035046,LC,3796944.14528952,LC,164,36989203.9863863,492,EN,20305115.1139928,LC,26964016.655330535,LC,16361787.512061168,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lupinus texensis,Lupinus texensis,2010,Least Concern,NA,NA,NA,NA,NA,NA,33,Yes,197084.225010725,116,EN,128049.118301915,LC,130206.64152738452,LC,130206.64152738452,LC,6,101949.383286137,24,EN,41148.8148250756,LC,41396.178940902915,LC,41396.178940902915,LC,27,139709.071044454,92,EN,84324.9903938007,LC,85729.50716186315,LC,85729.50716186315,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Least Concern
Luzula wahlenbergii,Luzula wahlenbergii,2015,Least Concern,NA,NA,NA,NA,NA,NA,643,No,28067471.2286237,2100,NT,12433618.7142776,LC,18576486.32883201,LC,16387158.537690049,LC,451,20377163.3485211,1580,VU,8890197.45457972,LC,9832999.043272391,LC,8901570.418758005,LC,192,31429965.267686,632,VU,15032193.6585858,LC,12290111.180121992,LC,10495632.626739725,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lycopodiella appressa,Lycopodiella appressa,2015,Least Concern,NA,NA,NA,NA,NA,NA,6,Yes,5220288.79835415,24,EN,1282968.9933233,LC,1185095.607129476,LC,118307.6589560912,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5220288.79835415,24,EN,1282968.9933233,LC,1185095.607129476,LC,118307.6589560912,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Least Concern
Lycopodiella inundata,Lycopodiella inundata,2013,Least Concern,NA,NA,NA,NA,NA,NA,15711,Yes,52913181.4020279,20640,LC,30133219.2668932,LC,30549043.495440476,LC,17801473.529169675,LC,9368,49313190.5577953,15864,LC,25172499.6646429,LC,26090265.2170178,LC,14809953.962247046,LC,6343,45258499.7355306,7368,LC,23004783.4455976,LC,23851593.86932659,LC,11725337.289767588,LC,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Least Concern
Lycopus americanus,Lycopus americanus,2015,Least Concern,NA,NA,NA,NA,NA,NA,179,Yes,33528948.6170006,276,EN,11352164.569668,LC,9648952.693449765,LC,7106750.964399508,LC,3,732878.021437495,12,EN,5027.11936335596,VU,4155.179103270173,EN,4155.179103270173,EN,176,33528948.6170006,264,EN,11352164.569668,LC,9648952.693449765,LC,7106750.964399508,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lycopus asper,Lycopus asper,2015,Least Concern,NA,NA,NA,NA,NA,NA,5,Yes,3695666.94328384,16,EN,1676275.86597769,LC,1701879.6808738909,LC,1701879.6808738909,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3695666.94328384,16,EN,1676275.86597769,LC,1701879.6808738909,LC,1701879.6808738909,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Lycopus rubellus,Lycopus rubellus,2015,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,657464.487454407,16,EN,9352.92704181146,VU,7924.107504320331,VU,7924.107504320331,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,657464.487454407,16,EN,9352.92704181146,VU,7924.107504320331,VU,7924.107504320331,VU,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Vulnerable
Lycopus uniflorus,Lycopus uniflorus,2015,Least Concern,NA,NA,NA,NA,NA,NA,243,Yes,26224527.496108,308,EN,18514781.8273316,LC,34268413.94249291,LC,23487997.95278535,LC,3,13591637.2589192,12,EN,4447892.58575833,LC,6995051.456516197,LC,4761537.104253857,LC,240,26224527.496108,300,EN,18514781.8273316,LC,34268413.94249291,LC,23487997.95278535,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
