assessmentId,internalTaxonId,scientificName,code,name
2305500,194236,Quercus stellata,TL,Tree - large
2305742,194242,Quercus turbinella,SL,Shrub - large
2305742,194242,Quercus turbinella,TS,Tree - small
2305832,194244,Quercus velutina,TL,Tree - large
2305868,194245,Quercus virginiana,TL,Tree - large
2306701,194255,Betula alleghaniensis,TL,Tree - large
2307102,194257,Corylus americana,SL,Shrub - large
2308692,194277,Carpinus caroliniana,TS,Tree - small
2309626,194284,Ostrya chisosensis,TS,Tree - small
2338986,194472,Alnus incana,SL,Shrub - large
2338986,194472,Alnus incana,TS,Tree - small
2340770,194483,Betula lenta,TL,Tree - large
2341542,194495,Betula nana,SS,Shrub - small
2342659,194502,Betula papyrifera,TL,Tree - large
2346581,194540,Ostrya virginiana,TS,Tree - small
2347475,51203944,Alnus alnobetula,TS,Tree - small
2347475,51203944,Alnus alnobetula,SL,Shrub - large
2348770,194551,Betula nigra,TL,Tree - large
2349148,194557,Ostrya knowltonii,TS,Tree - small
2350073,194571,Betula michauxii,SL,Shrub - large
2350587,194580,Alnus oblongifolia,TL,Tree - large
2351803,194598,Alnus rubra,TL,Tree - large
2353611,194626,Betula glandulosa,SL,Shrub - large
2353611,194626,Betula glandulosa,SS,Shrub - small
2354478,194635,Betula populifolia,TS,Tree - small
2354664,194637,Betula pumila,SL,Shrub - large
2355167,194643,Betula occidentalis,SL,Shrub - large
2355167,194643,Betula occidentalis,TS,Tree - small
2355642,194648,Alnus rhombifolia,TS,Tree - small
2355642,194648,Alnus rhombifolia,TL,Tree - large
2355690,194649,Alnus nepalensis,TL,Tree - large
2356660,194664,Alnus serrulata,SL,Shrub - large
2356660,194664,Alnus serrulata,TS,Tree - small
2608155,199640,Opuntia abjecta,SH,Succulent - shrub
2793139,30375,Cupressus macrocarpa,TL,Tree - large
2795402,30727,Quercus cedrosensis,SL,Shrub - large
2795402,30727,Quercus cedrosensis,TS,Tree - small
2798888,30955,Quercus hinckleyi,SS,Shrub - small
2798949,30956,Quercus oglethorpensis,TL,Tree - large
2799049,30959,Quercus tomentella,TS,Tree - small
2810241,32101,Abies fraseri,TL,Tree - large
2822877,32762,Quercus depressipes,SS,Shrub - small
2828337,32947,Delonix regia,TL,Tree - large
2838274,33635,Quercus boyntonii,TS,Tree - small
2839807,33991,Quercus macrocarpa,TL,Tree - large
2840024,34004,Chamaecyparis lawsoniana,TL,Tree - large
2840268,34011,Quercus georgiana,TS,Tree - small
2840436,34019,Abies bracteata,TL,Tree - large
2840625,34020,Quercus engelmannii,TS,Tree - small
2840625,34020,Quercus engelmannii,TL,Tree - large
2840676,34023,Sequoiadendron giganteum,TL,Tree - large
2840746,34025,Pseudotsuga macrocarpa,TL,Tree - large
2840781,34026,Torreya californica,TL,Tree - large
2840943,34029,Taxodium mucronatum,TL,Tree - large
2841110,34030,Quercus buckleyi,TS,Tree - small
2841142,34041,Taxus brevifolia,TS,Tree - small
2841142,34041,Taxus brevifolia,SL,Shrub - large
2841226,34047,Cupressus bakeri,TS,Tree - small
2841277,34049,Picea breweriana,TL,Tree - large
2841499,34050,Pinus clausa,TL,Tree - large
2841558,34051,Sequoia sempervirens,TL,Tree - large
2841625,34053,Alnus maritima,SL,Shrub - large
2841625,34053,Alnus maritima,TS,Tree - small
2841717,34057,Pinus aristata,TS,Tree - small
2841776,34058,Pinus muricata,TS,Tree - small
2841776,34058,Pinus muricata,SL,Shrub - large
2850654,34200,Tsuga caroliniana,TL,Tree - large
2853964,34662,Quercus dumosa,SL,Shrub - large
2853964,34662,Quercus dumosa,TS,Tree - small
2854060,34665,Quercus gravesii,TS,Tree - small
2854238,34683,Quercus toumeyi,TS,Tree - small
2854238,34683,Quercus toumeyi,SL,Shrub - large
2857026,34885,Colvillea racemosa,TL,Tree - large
2858212,35039,Quercus acerifolia,TS,Tree - small
2858212,35039,Quercus acerifolia,SL,Shrub - large
2885918,39049,Pinus albicaulis,TS,Tree - small
2886222,39068,Pinus palustris,TL,Tree - large
2895685,39242,Geothallus tuberosus,B,Moss
2962006,42210,Calocedrus decurrens,TL,Tree - large
2962150,42214,Chamaecyparis thyoides,TL,Tree - large
2962318,42216,Cupressus arizonica,TS,Tree - small
2962566,42219,Cupressus goveniana,TS,Tree - small
2962608,42220,Cupressus guadalupensis,TS,Tree - small
2962703,42222,Cupressus macnabiana,TS,Tree - small
2962793,42224,Juniperus ashei,SL,Shrub - large
2962888,42226,Juniperus californica,TS,Tree - small
2962888,42226,Juniperus californica,SL,Shrub - large
2963023,16335864,Juniperus coahuilensis,SL,Shrub - large
2963096,42229,Juniperus communis,TS,Tree - small
2963096,42229,Juniperus communis,SL,Shrub - large
2963096,42229,Juniperus communis,SS,Shrub - small
2964728,42231,Juniperus deppeana,TS,Tree - small
2964728,42231,Juniperus deppeana,SL,Shrub - large
2964906,42233,Juniperus flaccida,TS,Tree - small
2964906,42233,Juniperus flaccida,SL,Shrub - large
2965318,42237,Juniperus horizontalis,SS,Shrub - small
2965568,42239,Juniperus monosperma,TS,Tree - small
2965568,42239,Juniperus monosperma,SL,Shrub - large
2965708,42241,Juniperus osteosperma,TS,Tree - small
2965708,42241,Juniperus osteosperma,SL,Shrub - large
2965783,42242,Juniperus occidentalis,TS,Tree - small
2967054,42252,Juniperus scopulorum,TS,Tree - small
2967510,42257,Juniperus virginiana,TS,Tree - small
2967510,42257,Juniperus virginiana,SL,Shrub - large
2967745,42258,Cupressus sargentii,TS,Tree - small
2967873,42261,Taxodium distichum,TL,Tree - large
2967995,42262,Thuja occidentalis,TL,Tree - large
2968155,42263,Thuja plicata,TL,Tree - large
2968657,42271,Abies amabilis,TL,Tree - large
2968717,42272,Abies balsamea,TL,Tree - large
2969061,42276,Abies concolor,TL,Tree - large
2969709,42284,Abies grandis,TL,Tree - large
2970039,42289,Abies lasiocarpa,TS,Tree - small
2970154,42290,Abies magnifica,TL,Tree - large
2970458,42296,Abies procera,TL,Tree - large
2971618,42313,Larix laricina,TS,Tree - small
2971618,42313,Larix laricina,TL,Tree - large
2971798,42314,Larix lyallii,TS,Tree - small
2971858,42315,Larix occidentalis,TL,Tree - large
2972365,42322,Picea engelmannii,TL,Tree - large
2972485,42323,Picea glauca,TL,Tree - large
2972877,42328,Picea mariana,TL,Tree - large
2972877,42328,Picea mariana,TS,Tree - small
2973433,42333,Picea pungens,TL,Tree - large
2973433,42333,Picea pungens,TS,Tree - small
2973542,42335,Picea rubens,TL,Tree - large
2973701,42337,Picea sitchensis,TL,Tree - large
2973948,42341,Pinus arizonica,TL,Tree - large
2974092,42343,Pinus attenuata,TS,Tree - small
2974092,42343,Pinus attenuata,SL,Shrub - large
2974187,42345,Pinus balfouriana,TL,Tree - large
2974187,42345,Pinus balfouriana,TS,Tree - small
2974230,42346,Pinus banksiana,TS,Tree - small
2974560,42350,Pinus cembroides,TS,Tree - small
2974560,42350,Pinus cembroides,SL,Shrub - large
2974612,42351,Pinus contorta,TL,Tree - large
2974612,42351,Pinus contorta,TS,Tree - small
2974687,42352,Pinus coulteri,TL,Tree - large
2974993,42359,Pinus echinata,TL,Tree - large
2975133,42360,Pinus edulis,SL,Shrub - large
2975133,42360,Pinus edulis,TS,Tree - small
2975203,42361,Pinus elliottii,TL,Tree - large
2975263,42362,Pinus engelmannii,TL,Tree - large
2975338,42363,Pinus flexilis,TS,Tree - small
2975443,42364,Pinus glabra,TS,Tree - small
2975870,42371,Pinus jeffreyi,TL,Tree - large
2976106,42374,Pinus lambertiana,TL,Tree - large
2976226,42376,Pinus leiophylla,TS,Tree - small
2976514,42381,Pinus monophylla,TS,Tree - small
2976604,42383,Pinus monticola,TL,Tree - large
2977432,42401,Pinus ponderosa,TL,Tree - large
2977840,42406,Pinus pungens,TS,Tree - small
2977910,42407,Pinus quadrifolia,TS,Tree - small
2977955,42408,Pinus radiata,TL,Tree - large
2978032,42409,Pinus remota,TS,Tree - small
2978032,42409,Pinus remota,SL,Shrub - large
2978087,42410,Pinus resinosa,TL,Tree - large
2978217,42411,Pinus rigida,TL,Tree - large
2978429,42413,Pinus sabiniana,TS,Tree - small
2978464,42414,Pinus serotina,TS,Tree - small
2978637,42416,Pinus strobiformis,TL,Tree - large
2978687,42417,Pinus strobus,TL,Tree - large
2978958,42420,Pinus taeda,TL,Tree - large
2979186,42424,Pinus torreyana,TS,Tree - small
2979266,42426,Pinus virginiana,TS,Tree - small
2979531,42429,Pseudotsuga menziesii,TL,Tree - large
2979676,42431,Tsuga canadensis,TL,Tree - large
2980087,42435,Tsuga heterophylla,TL,Tree - large
2980162,42436,Tsuga mertensiana,TL,Tree - large
2986960,42547,Taxus canadensis,SS,Shrub - small
2986960,42547,Taxus canadensis,SL,Shrub - large
2991690,44029,Xanthocyparis nootkatensis,TL,Tree - large
3115662,62535,Betula pendula,TL,Tree - large
3116230,62538,Quercus parvula,SL,Shrub - large
3116230,62538,Quercus parvula,TS,Tree - small
3116514,62595,Magnolia macrophylla,TL,Tree - large
3117065,62940,Acer negundo,SL,Shrub - large
3117065,62940,Acer negundo,TS,Tree - small
3117065,62940,Acer negundo,TL,Tree - large
3125479,63517,Alnus glutinosa,TL,Tree - large
3125935,63521,Corylus avellana,SL,Shrub - large
3125935,63521,Corylus avellana,TS,Tree - small
3126955,63549,Juniperus arizonica,S,Shrub - size unknown
3464336,132834,Platanthera praeclara,F,Forb or Herb
4516675,153538,Zostera marina,H,Hydrophyte
4516675,153538,Zostera marina,A,Annual
4516675,153538,Zostera marina,GR,Graminoid
4516675,153538,Zostera marina,GE,Geophyte
5505853,161864,Marsilea quadrifolia,H,Hydrophyte
5505853,161864,Marsilea quadrifolia,PT,Fern
5551773,162168,Galanthus nivalis,F,Forb or Herb
5551773,162168,Galanthus nivalis,GE,Geophyte
5681486,163984,Juncus articulatus,F,Forb or Herb
5681486,163984,Juncus articulatus,GE,Geophyte
5758374,164164,Cyperus imbricatus,A,Annual
5758374,164164,Cyperus imbricatus,F,Forb or Herb
5772487,164199,Typha angustifolia,H,Hydrophyte
5772487,164199,Typha angustifolia,A,Annual
5891942,164493,Leptochloa panicea,A,Annual
5891942,164493,Leptochloa panicea,GR,Graminoid
5897605,164508,Ruppia maritima,GR,Graminoid
6407237,167890,Nymphaea tetragona,H,Hydrophyte
6411823,167905,Potamogeton obtusifolius,H,Hydrophyte
6417775,167926,Sparganium emersum,H,Hydrophyte
6417775,167926,Sparganium emersum,GR,Graminoid
6417775,167926,Sparganium emersum,F,Forb or Herb
6527440,168695,Lemna perpusilla,H,Hydrophyte
6530815,168735,Rotala indica,H,Hydrophyte
6530815,168735,Rotala indica,A,Annual
6541061,168850,Nymphoides parvifolia,F,Forb or Herb
6545066,168882,Hygrophila pinnatifida,H,Hydrophyte
6545862,168884,Cryptocoryne ciliata,F,Forb or Herb
6557560,168974,Dopatrium junceum,F,Forb or Herb
6559440,168991,Landoltia punctata,H,Hydrophyte
6562890,169023,Zeuxine strateumatica,F,Forb or Herb
6566565,169039,Nechamandra alternifolia,H,Hydrophyte
6566565,169039,Nechamandra alternifolia,F,Forb or Herb
6566565,169039,Nechamandra alternifolia,GE,Geophyte
6990381,173320,Phyllospadix torreyi,GR,Graminoid
6990996,173324,Halophila johnsonii,GR,Graminoid
6994043,173337,Halophila engelmanni,GR,Graminoid
6994270,173338,Halophila hawaiiana,GR,Graminoid
6994461,173339,Zostera asiatica,GR,Graminoid
6995927,173346,Thalassia testudinum,GR,Graminoid
6996472,173348,Zostera japonica,GR,Graminoid
6997485,173352,Halophila decipiens,GR,Graminoid
7000590,173366,Phyllospadix serrulatus,GR,Graminoid
7000726,173367,Phyllospadix scouleri,GR,Graminoid
7001725,173372,Halodule wrightii,GR,Graminoid
7002177,173373,Zostera pacifica,GR,Graminoid
7003203,173378,Syringodium filiforme,GR,Graminoid
7332417,176925,Eragrostis unioloides,A,Annual
7332417,176925,Eragrostis unioloides,GR,Graminoid
7332417,176925,Eragrostis unioloides,F,Forb or Herb
7332852,176927,Glossostigma diandrum,H,Hydrophyte
7332852,176927,Glossostigma diandrum,A,Annual
7332852,176927,Glossostigma diandrum,L,Lithophyte
7332852,176927,Glossostigma diandrum,F,Forb or Herb
7335196,176940,Nitella oligospira,H,Hydrophyte
7335196,176940,Nitella oligospira,F,Forb or Herb
7337178,176953,Aniseia martinicensis,A,Annual
7337178,176953,Aniseia martinicensis,F,Forb or Herb
7342930,176972,Commelina erecta,A,Annual
7342930,176972,Commelina erecta,F,Forb or Herb
7366131,177110,Acrostichum aureum,F,Forb or Herb
7369942,177051,Eragrostis japonica,A,Annual
7369942,177051,Eragrostis japonica,GR,Graminoid
7370568,177052,Kyllinga bulbosa,F,Forb or Herb
7373683,177128,Polygonum plebeium,F,Forb or Herb
7378813,177155,Fimbristylis schoenoides,A,Annual
7378813,177155,Fimbristylis schoenoides,F,Forb or Herb
7394696,177227,Paspalum conjugatum,GR,Graminoid
7395255,177231,Chara hydropitys,H,Hydrophyte
7400738,177256,Nitella flexilis,H,Hydrophyte
7400738,177256,Nitella flexilis,F,Forb or Herb
7401474,177263,Eriochloa procera,A,Annual
7401474,177263,Eriochloa procera,GR,Graminoid
7403676,177276,Cyperus cyperoides,A,Annual
7403676,177276,Cyperus cyperoides,F,Forb or Herb
7420283,177356,Neptunia plena,F,Forb or Herb
7421088,177359,Eleusine indica,GR,Graminoid
7421088,177359,Eleusine indica,F,Forb or Herb
7422894,177366,Centipeda minima,A,Annual
7422894,177366,Centipeda minima,F,Forb or Herb
7609219,178798,Laguncularia racemosa,TL,Tree - large
7609219,178798,Laguncularia racemosa,TS,Tree - small
7612125,178806,Conocarpus erectus,SL,Shrub - large
7612125,178806,Conocarpus erectus,TS,Tree - small
7613396,178810,Acrostichum danaeifolium,F,Forb or Herb
7613866,178811,Avicennia germinans,SL,Shrub - large
7613866,178811,Avicennia germinans,TL,Tree - large
7613866,178811,Avicennia germinans,TS,Tree - small
9160475,201668,Ephedra californica,SL,Shrub - large
9160475,201668,Ephedra californica,SS,Shrub - small
9161824,201674,Ephedra trifurca,SL,Shrub - large
9162063,201675,Ephedra cutleri,SS,Shrub - small
9162483,201677,Ephedra torreyana,SL,Shrub - large
9164657,201685,Ephedra aspera,SL,Shrub - large
9165012,201686,Ephedra funerea,SL,Shrub - large
9165264,201687,Ephedra pedunculata,V,Vines
9165264,201687,Ephedra pedunculata,SL,Shrub - large
9166513,201692,Ephedra coryi,SL,Shrub - large
9166943,201694,Ephedra fasciculata,SS,Shrub - small
9167953,201698,Ephedra nevadensis,SL,Shrub - large
9169780,201705,Ephedra viridis,SS,Shrub - small
9171521,201712,Ephedra antisyphilitica,SL,Shrub - large
9536230,30396,Hibiscadelphus giffardianus,T,Tree - size unknown
9542441,30379,Asimina tetramera,SL,Shrub - large
9542441,30379,Asimina tetramera,TS,Tree - small
9572002,30779,Pittosporum napaliense,TS,Tree - small
9572142,30780,Bobea sandwicensis,T,Tree - size unknown
9572434,30782,Exocarpos gaudichaudii,T,Tree - size unknown
9572679,30784,Nothocestrum breviflorum,T,Tree - size unknown
9572832,30785,Eurya sandwicensis,T,Tree - size unknown
9573107,30787,Hibiscadelphus hualalaiensis,T,Tree - size unknown
9573266,30788,Wikstroemia bicornuta,T,Tree - size unknown
9577060,30768,Clermontia tuberculata,S,Shrub - size unknown
9577060,30768,Clermontia tuberculata,T,Tree - size unknown
9577148,30769,Cyanea procera,T,Tree - size unknown
9577225,30770,Dubautia arborea,S,Shrub - size unknown
9577225,30770,Dubautia arborea,TS,Tree - small
9577304,30771,Cryptocarya mannii,T,Tree - size unknown
9577485,30773,Cheirodendron forbesii,T,Tree - size unknown
9584804,30902,Acacia koaia,TS,Tree - small
9584928,30965,Taxus floridana,TS,Tree - small
9585373,30904,Bobea timonioides,T,Tree - size unknown
9585489,30968,Torreya taxifolia,T,Tree - size unknown
9587760,30912,Clermontia drepanomorpha,E,Epiphyte
9587760,30912,Clermontia drepanomorpha,T,Tree - size unknown
9588160,30913,Clermontia lindseyana,E,Epiphyte
9588160,30913,Clermontia lindseyana,S,Shrub - size unknown
9588160,30913,Clermontia lindseyana,T,Tree - size unknown
9588537,30914,Clermontia pyrularia,TS,Tree - small
9588935,30915,Colubrina oppositifolia,T,Tree - size unknown
9591437,30922,Cyrtandra giffardii,TS,Tree - small
9591763,30923,Dubautia reticulata,T,Tree - size unknown
9593228,30927,Gardenia brighamii,T,Tree - size unknown
9593512,30929,Hesperomannia lydgatei,TS,Tree - small
9593655,30931,Hibiscus clayi,S,Shrub - size unknown
9593655,30931,Hibiscus clayi,T,Tree - size unknown
9593828,30933,Kokia drynarioides,T,Tree - size unknown
9593903,30934,Kokia kauaiensis,T,Tree - size unknown
9593987,30935,Labordia lydgatei,T,Tree - size unknown
9594131,30937,Leitneria floridana,S,Shrub - size unknown
9594131,30937,Leitneria floridana,TS,Tree - small
9594399,30941,Morinda trimera,T,Tree - size unknown
9594462,30942,Myrsine fernseei,S,Shrub - size unknown
9594462,30942,Myrsine fernseei,TS,Tree - small
9594540,30943,Myrsine mezii,TS,Tree - small
9594615,30944,Myrsine petiolata,S,Shrub - size unknown
9594615,30944,Myrsine petiolata,TS,Tree - small
9594690,30945,Neraudia ovata,T,Tree - size unknown
9594781,30946,Nothocestrum latifolium,TS,Tree - small
9594854,30947,Nothocestrum peltatum,T,Tree - size unknown
9594946,30948,Platydesma remyi,T,Tree - size unknown
9595142,30951,Psychotria grandiflora,T,Tree - size unknown
9595215,30952,Pteralyxia kauaiensis,T,Tree - size unknown
9595920,30960,Salix floridana,TS,Tree - small
9596199,30970,Urera kaalae,S,Shrub - size unknown
9596199,30970,Urera kaalae,T,Tree - size unknown
9596425,30973,Xylosma crenatum,T,Tree - size unknown
9622131,31365,Gardenia mannii,T,Tree - size unknown
9622279,31364,Sapindus oahuensis,T,Tree - size unknown
9673343,32010,Nesoluma polynesicum,T,Tree - size unknown
9679135,32102,Ziziphus celata,T,Tree - size unknown
9786858,33562,Ochrosia kilaueaensis,T,Tree - size unknown
9787032,33563,Pteralyxia macrocarpa,T,Tree - size unknown
9787184,33565,Pittosporum terminalioides,T,Tree - size unknown
9787519,33566,Gardenia remyi,T,Tree - size unknown
9787654,33567,Psychotria greenwelliae,T,Tree - size unknown
9788344,33582,Cyanea horrida,T,Tree - size unknown
9790022,33596,Euphorbia atrococca,T,Tree - size unknown
9793341,33557,Melicope ovalis,T,Tree - size unknown
9793423,33558,Melicope pallida,T,Tree - size unknown
